ProductID,Product_name,Month,Stock_level
P071,Product 071,2023-04-01,42
P072,Product 072,2023-04-01,116
P073,Product 073,2023-04-01,23
P074,Product 074,2023-04-01,264
P075,Product 075,2023-04-01,160
P076,Product 076,2023-04-01,309
P077,Product 077,2023-04-01,14
P078,Product 078,2023-04-01,38
P079,Product 079,2023-04-01,100
P080,Product 080,2023-04-01,69
P081,Product 081,2023-04-01,67
P082,Product 082,2023-04-01,430
P083,Product 083,2023-04-01,291
P084,Product 084,2023-04-01,328
P085,Product 085,2023-04-01,300
P086,Product 086,2023-04-01,355
P087,Product 087,2023-04-01,875
P088,Product 088,2023-04-01,72
P089,Product 089,2023-04-01,112
P090,Product 090,2023-04-01,49
P091,Product 091,2023-04-01,60
P092,Product 092,2023-04-01,155
P093,Product 093,2023-04-01,54
P094,Product 094,2023-04-01,331
P095,Product 095,2023-04-01,350
P096,Product 096,2023-04-01,247
P097,Product 097,2023-04-01,45
P098,Product 098,2023-04-01,61
P099,Product 099,2023-04-01,397
P100,Product 100,2023-04-01,183
P101,Product 101,2023-04-01,173
P102,Product 102,2023-04-01,1392
P103,Product 103,2023-04-01,144
P104,Product 104,2023-04-01,140
P105,Product 105,2023-04-01,83
P106,Product 106,2023-04-01,117
P107,Product 107,2023-04-01,30
P108,Product 108,2023-04-01,75
P109,Product 109,2023-04-01,311
P110,Product 110,2023-04-01,221
P111,Product 111,2023-04-01,675
P112,Product 112,2023-04-01,119
P113,Product 113,2023-04-01,90
P114,Product 114,2023-04-01,319
P115,Product 115,2023-04-01,83
P116,Product 116,2023-04-01,316
P117,Product 117,2023-04-01,307
P118,Product 118,2023-04-01,98
P119,Product 119,2023-04-01,73
P120,Product 120,2023-04-01,136
P121,Product 121,2023-04-01,165
P122,Product 122,2023-04-01,161
P123,Product 123,2023-04-01,185
P124,Product 124,2023-04-01,315
P125,Product 125,2023-04-01,166
P126,Product 126,2023-04-01,64
P127,Product 127,2023-04-01,146
P128,Product 128,2023-04-01,181
P129,Product 129,2023-04-01,40
P130,Product 130,2023-04-01,107
P131,Product 131,2023-04-01,172
P132,Product 132,2023-04-01,338
P133,Product 133,2023-04-01,163
P134,Product 134,2023-04-01,561
P135,Product 135,2023-04-01,119
P136,Product 136,2023-04-01,166
P137,Product 137,2023-04-01,175
P138,Product 138,2023-04-01,2091
P139,Product 139,2023-04-01,128
P140,Product 140,2023-04-01,109
P141,Product 141,2023-04-01,185
P142,Product 142,2023-04-01,332
P143,Product 143,2023-04-01,60
P144,Product 144,2023-04-01,463
P145,Product 145,2023-04-01,11
P146,Product 146,2023-04-01,63
P147,Product 147,2023-04-01,171
P148,Product 148,2023-04-01,364
P149,Product 149,2023-04-01,114
P150,Product 150,2023-04-01,278
P151,Product 151,2023-04-01,81
P152,Product 152,2023-04-01,29
P153,Product 153,2023-04-01,255
P154,Product 154,2023-04-01,161
P155,Product 155,2023-04-01,431
P156,Product 156,2023-04-01,54
P157,Product 157,2023-04-01,307
P158,Product 158,2023-04-01,205
P159,Product 159,2023-04-01,199
P160,Product 160,2023-04-01,240
P161,Product 161,2023-04-01,56
P162,Product 162,2023-04-01,201
P163,Product 163,2023-04-01,304
P164,Product 164,2023-04-01,136
P165,Product 165,2023-04-01,127
P166,Product 166,2023-04-01,146
P167,Product 167,2023-04-01,46
P168,Product 168,2023-04-01,46
P169,Product 169,2023-04-01,79
P170,Product 170,2023-04-01,191
P171,Product 171,2023-04-01,479
P172,Product 172,2023-04-01,231
P173,Product 173,2023-04-01,62
P174,Product 174,2023-04-01,0
P175,Product 175,2023-04-01,140
P176,Product 176,2023-04-01,78
P177,Product 177,2023-04-01,1631
P178,Product 178,2023-04-01,269
P179,Product 179,2023-04-01,41
P180,Product 180,2023-04-01,13
P181,Product 181,2023-04-01,410
P182,Product 182,2023-04-01,94
P183,Product 183,2023-04-01,12
P184,Product 184,2023-04-01,192
P185,Product 185,2023-04-01,84
P186,Product 186,2023-04-01,43
P187,Product 187,2023-04-01,271
P188,Product 188,2023-04-01,194
P189,Product 189,2023-04-01,662
P190,Product 190,2023-04-01,136
P191,Product 191,2023-04-01,215
P192,Product 192,2023-04-01,256
P193,Product 193,2023-04-01,440
P194,Product 194,2023-04-01,153
P195,Product 195,2023-04-01,93
P196,Product 196,2023-04-01,101
P197,Product 197,2023-04-01,752
P198,Product 198,2023-04-01,121
P199,Product 199,2023-04-01,0
P200,Product 200,2023-04-01,135
P201,Product 201,2023-04-01,108
P202,Product 202,2023-04-01,152
P203,Product 203,2023-04-01,458
P204,Product 204,2023-04-01,109
P205,Product 205,2023-04-01,492
P206,Product 206,2023-04-01,27
P207,Product 207,2023-04-01,137
P208,Product 208,2023-04-01,38
P209,Product 209,2023-04-01,105
P210,Product 210,2023-04-01,134
P211,Product 211,2023-04-01,163
P212,Product 212,2023-04-01,110
P213,Product 213,2023-04-01,50
P214,Product 214,2023-04-01,70
P215,Product 215,2023-04-01,34
P216,Product 216,2023-04-01,45
P217,Product 217,2023-04-01,156
P218,Product 218,2023-04-01,145
P219,Product 219,2023-04-01,122
P220,Product 220,2023-04-01,134
P221,Product 221,2023-04-01,197
P222,Product 222,2023-04-01,48
P223,Product 223,2023-04-01,148
P224,Product 224,2023-04-01,81
P225,Product 225,2023-04-01,414
P226,Product 226,2023-04-01,53
P227,Product 227,2023-04-01,230
P228,Product 228,2023-04-01,375
P229,Product 229,2023-04-01,93
P230,Product 230,2023-04-01,199
P231,Product 231,2023-04-01,48
P232,Product 232,2023-04-01,78
P233,Product 233,2023-04-01,41
P234,Product 234,2023-04-01,149
P235,Product 235,2023-04-01,993
P236,Product 236,2023-04-01,43
P237,Product 237,2023-04-01,218
P238,Product 238,2023-04-01,243
P239,Product 239,2023-04-01,590
P240,Product 240,2023-04-01,143
P241,Product 241,2023-04-01,125
P242,Product 242,2023-04-01,231
P243,Product 243,2023-04-01,13
P244,Product 244,2023-04-01,138
P245,Product 245,2023-04-01,131
P246,Product 246,2023-04-01,30
P247,Product 247,2023-04-01,0
P248,Product 248,2023-04-01,115
P249,Product 249,2023-04-01,143
P250,Product 250,2023-04-01,9
P001,Product 001,2023-05-01,39
P002,Product 002,2023-05-01,80
P003,Product 003,2023-05-01,302
P004,Product 004,2023-05-01,790
P005,Product 005,2023-05-01,143
P006,Product 006,2023-05-01,139
P007,Product 007,2023-05-01,91
P008,Product 008,2023-05-01,1049
P009,Product 009,2023-05-01,183
P010,Product 010,2023-05-01,223
P011,Product 011,2023-05-01,46
P012,Product 012,2023-05-01,99
P013,Product 013,2023-05-01,541
P014,Product 014,2023-05-01,49
P015,Product 015,2023-05-01,224
P016,Product 016,2023-05-01,27
P017,Product 017,2023-05-01,119
P018,Product 018,2023-05-01,135
P019,Product 019,2023-05-01,11
P020,Product 020,2023-05-01,205
P021,Product 021,2023-05-01,187
P022,Product 022,2023-05-01,199
P023,Product 023,2023-05-01,122
P024,Product 024,2023-05-01,115
P025,Product 025,2023-05-01,322
P026,Product 026,2023-05-01,654
P027,Product 027,2023-05-01,82
P028,Product 028,2023-05-01,48
P029,Product 029,2023-05-01,86
P030,Product 030,2023-05-01,664
P031,Product 031,2023-05-01,874
P032,Product 032,2023-05-01,87
P033,Product 033,2023-05-01,234
P034,Product 034,2023-05-01,829
P035,Product 035,2023-05-01,160
P036,Product 036,2023-05-01,71
P037,Product 037,2023-05-01,0
P038,Product 038,2023-05-01,436
P039,Product 039,2023-05-01,178
P040,Product 040,2023-05-01,266
P041,Product 041,2023-05-01,217
P042,Product 042,2023-05-01,221
P043,Product 043,2023-05-01,226
P044,Product 044,2023-05-01,396
P045,Product 045,2023-05-01,228
P046,Product 046,2023-05-01,0
P047,Product 047,2023-05-01,282
P048,Product 048,2023-05-01,293
P049,Product 049,2023-05-01,96
P050,Product 050,2023-05-01,21
P051,Product 051,2023-05-01,28
P052,Product 052,2023-05-01,110
P053,Product 053,2023-05-01,257
P054,Product 054,2023-05-01,143
P055,Product 055,2023-05-01,189
P056,Product 056,2023-05-01,139
P057,Product 057,2023-05-01,342
P058,Product 058,2023-05-01,263
P059,Product 059,2023-05-01,420
P060,Product 060,2023-05-01,899
P061,Product 061,2023-05-01,44
P062,Product 062,2023-05-01,219
P063,Product 063,2023-05-01,231
P064,Product 064,2023-05-01,131
P065,Product 065,2023-05-01,512
P066,Product 066,2023-05-01,599
P067,Product 067,2023-05-01,214
P068,Product 068,2023-05-01,369
P069,Product 069,2023-05-01,65
P070,Product 070,2023-05-01,1029
P071,Product 071,2023-05-01,507
P072,Product 072,2023-05-01,0
P073,Product 073,2023-05-01,351
P074,Product 074,2023-05-01,217
P075,Product 075,2023-05-01,115
P076,Product 076,2023-05-01,233
P077,Product 077,2023-05-01,132
P078,Product 078,2023-05-01,263
P079,Product 079,2023-05-01,54
P080,Product 080,2023-05-01,10
P081,Product 081,2023-05-01,27
P082,Product 082,2023-05-01,0
P083,Product 083,2023-05-01,172
P084,Product 084,2023-05-01,188
P085,Product 085,2023-05-01,160
P086,Product 086,2023-05-01,257
P087,Product 087,2023-05-01,595
P088,Product 088,2023-05-01,22
P089,Product 089,2023-05-01,79
P090,Product 090,2023-05-01,240
P091,Product 091,2023-05-01,0
P092,Product 092,2023-05-01,97
P093,Product 093,2023-05-01,241
P094,Product 094,2023-05-01,230
P095,Product 095,2023-05-01,256
P096,Product 096,2023-05-01,160
P097,Product 097,2023-05-01,378
P098,Product 098,2023-05-01,385
P099,Product 099,2023-05-01,300
P100,Product 100,2023-05-01,92
P101,Product 101,2023-05-01,103
P102,Product 102,2023-05-01,879
P103,Product 103,2023-05-01,0
P104,Product 104,2023-05-01,638
P105,Product 105,2023-05-01,39
P106,Product 106,2023-05-01,75
P107,Product 107,2023-05-01,190
P108,Product 108,2023-05-01,23
P109,Product 109,2023-05-01,263
P110,Product 110,2023-05-01,168
P111,Product 111,2023-05-01,415
P112,Product 112,2023-05-01,62
P113,Product 113,2023-05-01,63
P114,Product 114,2023-05-01,210
P115,Product 115,2023-05-01,16
P116,Product 116,2023-05-01,248
P117,Product 117,2023-05-01,214
P118,Product 118,2023-05-01,526
P119,Product 119,2023-05-01,48
P120,Product 120,2023-05-01,96
P121,Product 121,2023-05-01,122
P122,Product 122,2023-05-01,97
P123,Product 123,2023-05-01,140
P124,Product 124,2023-05-01,217
P125,Product 125,2023-05-01,84
P126,Product 126,2023-05-01,36
P127,Product 127,2023-05-01,0
P128,Product 128,2023-05-01,85
P129,Product 129,2023-05-01,396
P130,Product 130,2023-05-01,72
P131,Product 131,2023-05-01,61
P132,Product 132,2023-05-01,289
P133,Product 133,2023-05-01,29
P134,Product 134,2023-05-01,385
P135,Product 135,2023-05-01,888
P136,Product 136,2023-05-01,96
P137,Product 137,2023-05-01,111
P138,Product 138,2023-05-01,1974
P139,Product 139,2023-05-01,89
P140,Product 140,2023-05-01,74
P141,Product 141,2023-05-01,137
P142,Product 142,2023-05-01,202
P143,Product 143,2023-05-01,21
P144,Product 144,2023-05-01,272
P145,Product 145,2023-05-01,132
P146,Product 146,2023-05-01,35
P147,Product 147,2023-05-01,100
P148,Product 148,2023-05-01,263
P149,Product 149,2023-05-01,44
P150,Product 150,2023-05-01,207
P151,Product 151,2023-05-01,22
P152,Product 152,2023-05-01,131
P153,Product 153,2023-05-01,156
P154,Product 154,2023-05-01,116
P155,Product 155,2023-05-01,233
P156,Product 156,2023-05-01,269
P157,Product 157,2023-05-01,192
P158,Product 158,2023-05-01,121
P159,Product 159,2023-05-01,131
P160,Product 160,2023-05-01,164
P161,Product 161,2023-05-01,18
P162,Product 162,2023-05-01,135
P163,Product 163,2023-05-01,120
P164,Product 164,2023-05-01,0
P165,Product 165,2023-05-01,85
P166,Product 166,2023-05-01,38
P167,Product 167,2023-05-01,335
P168,Product 168,2023-05-01,696
P169,Product 169,2023-05-01,427
P170,Product 170,2023-05-01,119
P171,Product 171,2023-05-01,309
P172,Product 172,2023-05-01,158
P173,Product 173,2023-05-01,1120
P174,Product 174,2023-05-01,1061
P175,Product 175,2023-05-01,86
P176,Product 176,2023-05-01,0
P177,Product 177,2023-05-01,1450
P178,Product 178,2023-05-01,204
P179,Product 179,2023-05-01,326
P180,Product 180,2023-05-01,155
P181,Product 181,2023-05-01,305
P182,Product 182,2023-05-01,470
P183,Product 183,2023-05-01,202
P184,Product 184,2023-05-01,92
P185,Product 185,2023-05-01,13
P186,Product 186,2023-05-01,12
P187,Product 187,2023-05-01,179
P188,Product 188,2023-05-01,30
P189,Product 189,2023-05-01,427
P190,Product 190,2023-05-01,50
P191,Product 191,2023-05-01,140
P192,Product 192,2023-05-01,100
P193,Product 193,2023-05-01,385
P194,Product 194,2023-05-01,62
P195,Product 195,2023-05-01,44
P196,Product 196,2023-05-01,52
P197,Product 197,2023-05-01,643
P198,Product 198,2023-05-01,84
P199,Product 199,2023-05-01,645
P200,Product 200,2023-05-01,89
P201,Product 201,2023-05-01,523
P202,Product 202,2023-05-01,89
P203,Product 203,2023-05-01,304
P204,Product 204,2023-05-01,29
P205,Product 205,2023-05-01,250
P206,Product 206,2023-05-01,160
P207,Product 207,2023-05-01,57
P208,Product 208,2023-05-01,291
P209,Product 209,2023-05-01,18
P210,Product 210,2023-05-01,351
P211,Product 211,2023-05-01,62
P212,Product 212,2023-05-01,67
P213,Product 213,2023-05-01,406
P214,Product 214,2023-05-01,46
P215,Product 215,2023-05-01,212
P216,Product 216,2023-05-01,576
P217,Product 217,2023-05-01,104
P218,Product 218,2023-05-01,91
P219,Product 219,2023-05-01,42
P220,Product 220,2023-05-01,24
P221,Product 221,2023-05-01,99
P222,Product 222,2023-05-01,377
P223,Product 223,2023-05-01,78
P224,Product 224,2023-05-01,40
P225,Product 225,2023-05-01,363
P226,Product 226,2023-05-01,314
P227,Product 227,2023-05-01,165
P228,Product 228,2023-05-01,167
P229,Product 229,2023-05-01,47
P230,Product 230,2023-05-01,122
P231,Product 231,2023-05-01,23
P232,Product 232,2023-05-01,449
P233,Product 233,2023-05-01,15
P234,Product 234,2023-05-01,110
P235,Product 235,2023-05-01,854
P236,Product 236,2023-05-01,17
P237,Product 237,2023-05-01,151
P238,Product 238,2023-05-01,141
P239,Product 239,2023-05-01,0
P240,Product 240,2023-05-01,101
P241,Product 241,2023-05-01,93
P242,Product 242,2023-05-01,41
P243,Product 243,2023-05-01,394
P244,Product 244,2023-05-01,99
P245,Product 245,2023-05-01,78
P246,Product 246,2023-05-01,253
P247,Product 247,2023-05-01,1244
P248,Product 248,2023-05-01,0
P249,Product 249,2023-05-01,11
P250,Product 250,2023-05-01,169
P001,Product 001,2023-06-01,237
P002,Product 002,2023-06-01,48
P003,Product 003,2023-06-01,243
P004,Product 004,2023-06-01,652
P005,Product 005,2023-06-01,103
P006,Product 006,2023-06-01,105
P007,Product 007,2023-06-01,17
P008,Product 008,2023-06-01,901
P009,Product 009,2023-06-01,58
P010,Product 010,2023-06-01,162
P011,Product 011,2023-06-01,447
P012,Product 012,2023-06-01,691
P013,Product 013,2023-06-01,345
P014,Product 014,2023-06-01,16
P015,Product 015,2023-06-01,135
P016,Product 016,2023-06-01,332
P017,Product 017,2023-06-01,74
P018,Product 018,2023-06-01,108
P019,Product 019,2023-06-01,159
P020,Product 020,2023-06-01,1201
P021,Product 021,2023-06-01,125
P022,Product 022,2023-06-01,158
P023,Product 023,2023-06-01,50
P024,Product 024,2023-06-01,50
P025,Product 025,2023-06-01,233
P026,Product 026,2023-06-01,472
P027,Product 027,2023-06-01,30
P028,Product 028,2023-06-01,524
P029,Product 029,2023-06-01,46
P030,Product 030,2023-06-01,484
P031,Product 031,2023-06-01,768
P032,Product 032,2023-06-01,46
P033,Product 033,2023-06-01,117
P034,Product 034,2023-06-01,663
P035,Product 035,2023-06-01,115
P036,Product 036,2023-06-01,38
P037,Product 037,2023-06-01,1375
P038,Product 038,2023-06-01,343
P039,Product 039,2023-06-01,49
P040,Product 040,2023-06-01,191
P041,Product 041,2023-06-01,159
P042,Product 042,2023-06-01,139
P043,Product 043,2023-06-01,94
P044,Product 044,2023-06-01,282
P045,Product 045,2023-06-01,198
P046,Product 046,2023-06-01,790
P047,Product 047,2023-06-01,67
P048,Product 048,2023-06-01,229
P049,Product 049,2023-06-01,11
P050,Product 050,2023-06-01,172
P051,Product 051,2023-06-01,233
P052,Product 052,2023-06-01,60
P053,Product 053,2023-06-01,177
P054,Product 054,2023-06-01,54
P055,Product 055,2023-06-01,94
P056,Product 056,2023-06-01,1616
P057,Product 057,2023-06-01,293
P058,Product 058,2023-06-01,84
P059,Product 059,2023-06-01,357
P060,Product 060,2023-06-01,711
P061,Product 061,2023-06-01,9
P062,Product 062,2023-06-01,146
P063,Product 063,2023-06-01,89
P064,Product 064,2023-06-01,47
P065,Product 065,2023-06-01,320
P066,Product 066,2023-06-01,498
P067,Product 067,2023-06-01,101
P068,Product 068,2023-06-01,288
P069,Product 069,2023-06-01,539
P070,Product 070,2023-06-01,763
P071,Product 071,2023-06-01,401
P072,Product 072,2023-06-01,618
P073,Product 073,2023-06-01,272
P074,Product 074,2023-06-01,135
P075,Product 075,2023-06-01,75
P076,Product 076,2023-06-01,115
P077,Product 077,2023-06-01,98
P078,Product 078,2023-06-01,223
P079,Product 079,2023-06-01,11
P080,Product 080,2023-06-01,178
P081,Product 081,2023-06-01,216
P082,Product 082,2023-06-01,1696
P083,Product 083,2023-06-01,56
P084,Product 084,2023-06-01,0
P085,Product 085,2023-06-01,1061
P086,Product 086,2023-06-01,123
P087,Product 087,2023-06-01,391
P088,Product 088,2023-06-01,238
P089,Product 089,2023-06-01,47
P090,Product 090,2023-06-01,182
P091,Product 091,2023-06-01,314
P092,Product 092,2023-06-01,42
P093,Product 093,2023-06-01,200
P094,Product 094,2023-06-01,96
P095,Product 095,2023-06-01,170
P096,Product 096,2023-06-01,89
P097,Product 097,2023-06-01,310
P098,Product 098,2023-06-01,315
P099,Product 099,2023-06-01,93
P100,Product 100,2023-06-01,52
P101,Product 101,2023-06-01,33
P102,Product 102,2023-06-01,727
P103,Product 103,2023-06-01,533
P104,Product 104,2023-06-01,502
P105,Product 105,2023-06-01,308
P106,Product 106,2023-06-01,16
P107,Product 107,2023-06-01,152
P108,Product 108,2023-06-01,301
P109,Product 109,2023-06-01,190
P110,Product 110,2023-06-01,112
P111,Product 111,2023-06-01,260
P112,Product 112,2023-06-01,382
P113,Product 113,2023-06-01,16
P114,Product 114,2023-06-01,121
P115,Product 115,2023-06-01,432
P116,Product 116,2023-06-01,123
P117,Product 117,2023-06-01,90
P118,Product 118,2023-06-01,435
P119,Product 119,2023-06-01,17
P120,Product 120,2023-06-01,47
P121,Product 121,2023-06-01,93
P122,Product 122,2023-06-01,39
P123,Product 123,2023-06-01,95
P124,Product 124,2023-06-01,105
